uf,codigo_escola,nome_escola,dependencia_adm,reprovacao_fundamental_total,reprovacao_medio_total,evasao_fundamental_total,evasao_medio_total
RJ,33078106,0716055 EM MAESTRO LORENZO FERNANDES,Pública,0,,0,
RJ,33078114,0716011 EM MARECHAL CANROBERT PEREIRA DA COSTA,Pública,5.5,,1.6,
RJ,33078122,0716008 EM MANO DECIO DA VIOLA,Pública,0,,0.4,
RJ,33078130,0716042 EM MARECHAL THAUMATURGO DE AZEVEDO,Pública,1.7,,0,
RJ,33078149,0716068 EM MARIA DA SILVA FRANCA,Pública,3.8,,1.1,
RJ,33078157,0716010 EM MARIA FLORINDA PAIVA DA CRUZ,Pública,0,,1,
RJ,33078165,0716026 EM MENEZES CORTES,Pública,5.6,,3.2,
RJ,33078173,0716061 EM MORVAN DE FIGUEIREDO,Pública,0,,0,
RJ,33078181,0716013 EM NATURALISTA AUGUSTO RUSCHI,Pública,1.2,,0.5,
RJ,33078190,0716048 EM NELSON RODRIGUES,Pública,5.5,,0,
RJ,33078203,0716056 EM NOEL NUTELS,Pública,0.9,,0.8,
RJ,33078211,0716028 EM PAROQUIAL NOSSA SENHORA DO LORETO,Pública,1.2,,1.2,
RJ,33078220,0734010 EM PEDRO ALEIXO,Pública,0.3,,0.2,
RJ,33078238,0716038 EM PEDRO AMERICO,Pública,0,,2.5,
RJ,33078246,0716054 EM PIO X,Pública,3.1,,0.7,
RJ,33078254,0716051 EM PROFESSOR AUGUSTO CONY,Pública,0.8,,0.3,
RJ,33078262,0716053 EM PROFESSORA DYLA SYLVIA DE SA,Pública,1.6,,0,
RJ,33078270,0716046 EM PROFESSORA FELICIDADE DE MOURA CASTRO,Pública,2.9,,0,
RJ,33078289,0716014 EM PROFESSORA HELENA LOPES ABRANCHES,Pública,2.4,,0.2,
RJ,33078297,0724017 EM PROFESSOR OLEGARIO DOMINGUES,Pública,0,,0,
RJ,33078300,0724019 EM PROFESSOR TEOFILO MOREIRA DA COSTA,Pública,2.9,,0.6,
RJ,33078319,0716049 EM RENATO LEITE,Pública,2.7,,0,
RJ,33078327,0716033 EM RIO DAS PEDRAS,Pública,7.8,,0.1,
RJ,33078335,0716052 EM ROSA DO POVO,Pública,0,,0,
RJ,33078343,0724018 EM SAO SEBASTIAO,Pública,0,,0,
RJ,33078351,0716063 EM SOBRAL PINTO,Pública,2,,0.9,
RJ,33078360,0716012 EM VICTOR HUGO,Pública,0.8,,0.1,
RJ,33078378,0716029 EM VIRGILIO VARZEA,Pública,3.3,,0,
RJ,33078386,0716039 EM VITOR MEIRELES,Pública,1.9,,1.3,
RJ,33078394,ESCOLA PADRE BUTINHA,Privada,3.8,0,0,0
RJ,33078408,ESC PITUQUINHA LTDA,Privada,0,0,0.7,0
RJ,33078440,ESC VINTE E TRES DE ABRIL LTDA,Privada,,,,
RJ,33078459,EXTERNATO NOSSA SENHORA DA CONCEICAO,Privada,,,,
RJ,33078483,COLEGIO SUL AMERICANO,Privada,11.2,,0,
RJ,33078521,INSTITUTO TAMANDARE,Privada,0.9,0,0,0
RJ,33078726,CENTRO EDUCACIONAL PRIMAVERA,Privada,1.1,,0,
RJ,33078815,COLEGIO FRANCISCANO SANTO ANTONIO,Privada,2,,0,
RJ,33078866,ASSOCIACAO EDUCACIONAL GARRIGA DE MENEZES,Privada,0.9,2.9,0,1
RJ,33078939,CENTRO EDUCACIONAL DE BANGU,Privada,0.9,0,0,0
RJ,33078947,CENTRO EDUC E PREP PROF JAIR AVILLEZ,Privada,2,,0,
RJ,33078963,CENTRO EDUCACIONAL ELPIDIO DA SILVA,Privada,0,1.2,0,0
RJ,33079030,CENTRO EDUC NOVO MUNDO,Privada,2.4,0,0,0
RJ,33079072,0817202 CIEP AMILCAR CABRAL,Pública,0,,0,
RJ,33079080,0833505 CIEP ARACY DE ALMEIDA CANTORA,Pública,4.9,,0,
RJ,33079099,0833201 CIEP FREI VELOSO,Pública,8.3,,0.3,
RJ,33079102,0817501 CIEP GILBERTO FREYRE,Pública,1.5,,0.8,
RJ,33079110,0817509 CIEP MAESTRINA CHIQUINHA GONZAGA,Pública,0.2,,1.6,
RJ,33079129,0833502 CIEP MARECHAL HENRIQUE TEIXEIRA LOTT,Pública,1.4,,0,
RJ,33079137,0817505 CIEP MARECHAL JULIO CAETANO HORTA BARBOSA,Pública,3.5,,1.1,
RJ,33079145,0817507 CIEP MESTRE ANDRE,Pública,0.4,,0,
RJ,33079153,0817506 CIEP OLOF PALME,Pública,0.4,,0,
RJ,33079161,0817503 CIEP PADRE PAULO CORREA DE SA,Pública,3.2,,0,
RJ,33079170,0817508 CIEP POETA CRUZ E SOUSA,Pública,1.4,,0,
RJ,33079188,0817502 CIEP PROFESSORA CELIA MARTINS MENNA BARRETO,Pública,1.9,,0,
RJ,33079196,0833504 CIEP FRANCISCO SOLANO TRINDADE,Pública,4.3,,0.6,
RJ,33079200,0833503 CIEP THOMAS JEFFERSON,Pública,0,,0,
RJ,33079218,0817207 CIEP VILA KENNEDY,Pública,0.4,,0,
RJ,33079315,COL DE APLICACAO DR PAULO GISSONI,Privada,,6.8,,1.3
RJ,33079323,CE STUART EDGAR ANGEL JONES,Pública,,19.6,,2
RJ,33079331,CE AGOSTINHO NETO,Pública,,7.4,,16.7
RJ,33079340,CE BANGU,Pública,,22.3,,16.8
RJ,33079358,CE COLLECCHIO,Pública,,17.6,,14.9
RJ,33079366,CE JORGE ZARUR,Pública,,22.5,,1.2
RJ,33079374,CE LEOPOLDINA DA SILVEIRA,Pública,,10.6,,6.2
RJ,33079382,CE NICARAGUA,Pública,,16.3,,11.6
RJ,33079390,CE PROFESSOR DALTRO SANTOS,Pública,,33.6,,4.6
RJ,33079404,CE REPUBLICA DE MOCAMBIQUE,Pública,,11.9,,15.8
RJ,33079579,COLEGIO PRESIDENTE KENNEDY,Privada,,,,
RJ,33079617,COLEGIO RIO DA PRATA,Privada,0,8.3,0,0
RJ,33079668,CE BARONESA DE SAAVEDRA,Pública,,20,,15
RJ,33079706,CE DALVA DE OLIVEIRA,Pública,,8.5,,16.9
RJ,33079714,CE ENGENHEIRO JOAO THOME,Pública,,12.6,,7.8
RJ,33079803,CE MARIETA CUNHA DA SILVA,Pública,,27.5,,0.7
RJ,33079811,CE MILTON CAMPOS,Pública,,19.3,,0
RJ,33079820,CE MOACYR PADILHA,Pública,,11.5,,13.1
RJ,33079900,CE RAMIZ GALVAO,Pública,,20.9,,8.2
RJ,33079943,CE JOAO SALIM MIGUEL,Pública,,7.1,,0
RJ,33079951,ESCOLA ADRIANO,Privada,,,,
RJ,33079960,COLE ADVENTISTA DE PADRE MIGUEL,Privada,0,4.7,0,0
RJ,33080054,0817041 EM ABRAHAO JABOUR,Pública,3,,0.3,
RJ,33080062,0833012 EM ALVARO ALVIM,Pública,1.8,,0,
RJ,33080070,0817056 EM ANNA AMELIA QUEIROZ CARNEIRO DE MENDONCA,Pública,7.1,,0.6,
RJ,33080089,0817012 EM ANTONIO AUSTRAGESILO,Pública,0,,0,
RJ,33080097,0817029 EM ANTONIO BANDEIRA,Pública,0,,1.2,
RJ,33080127,0817045 EM ARIENA VIANNA DA SILVA,Pública,0,,0.7,
RJ,33080135,0817080 EM ASTROJILDO PEREIRA,Pública,1.5,,0.3,
RJ,33080143,0833039 EM ATILA NUNES,Pública,5.9,,0.4,
RJ,33080151,0833029 EM AZUL E BRANCO,Pública,1.2,,0,
RJ,33080160,0817047 EM BANGU,Pública,0.9,,0,
RJ,33080178,0833035 EM BARONESA DE SAAVEDRA,Pública,1.7,,0,
RJ,33080194,0833010 EM CAMPO DOS AFONSOS,Pública,1.7,,0,
RJ,33080208,0833037 EM CARLOS MAUL,Pública,0.7,,0,
RJ,33080224,0833021 EM CORONEL CORSINO DO AMARANTE,Pública,4.5,,0,
RJ,33080232,0817081 EM CORONEL JOSE GOMES MOREIRA,Pública,0,,0.2,
RJ,33080240,0833009 EM CEL PM FLAVIO MARTINS ALBUQUERQUE,Pública,4,,0,
RJ,33080259,0833014 EM CHURCHILL,Pública,1.5,,0,
RJ,33080267,0817013 EM COLLECHIO,Pública,3.4,,0,
RJ,33080275,0817014 EM COMENIUS,Pública,3.1,,0,
RJ,33080291,0817015 EM CONSELHEIRO ZACARIAS DE GOIS,Pública,3,,0,
RJ,33080305,0833020 EM CORINTHO DA FONSECA,Pública,1.6,,0,
RJ,33080313,0833045 EM COSTA DO MARFIM,Pública,0.5,,0,
RJ,33080321,0833033 EM DALVA DE OLIVEIRA,Pública,5.3,,0,
RJ,33080330,0817030 EM DIAS MARTINS,Pública,0.9,,0,
RJ,33080356,0817078 EM EDSON CARNEIRO,Pública,0,,0,
RJ,33080372,0817048 EM ENGENHEIRO JOAO THOME,Pública,7.2,,0.3,
RJ,33080380,0817031 EM ENGENHEIRO PIRES DO RIO,Pública,0.3,,0,
RJ,33080399,0833004 EM ENGENHEIRO LAFAYETTE DE ANDRADE,Pública,0,,0,
RJ,33080402,0817032 EM ERNESTO FRANCISCONE,Pública,0.9,,0.7,
RJ,33080410,0833038 EM ESTADO DE ISRAEL,Pública,0.6,,0,
RJ,33080429,0817049 EM EUZEBIO DE QUEIROZ,Pública,0,,0,
RJ,33080437,0817043 EM EVARISTO DE MORAES,Pública,8.5,,0,
RJ,33080445,0817044 EM FERNANDO MAXIMILIANO,Pública,0.2,,0,
RJ,33080453,0817008 EM FREI VICENTE DO SALVADOR,Pública,0,,0.5,
RJ,33080470,0817075 EM GENERAL TASSO FRAGOSO,Pública,4,,0,
RJ,33080488,0817016 EM GETULIO VARGAS,Pública,1.3,,0,
RJ,33080496,0833025 EM GIL VICENTE,Pública,2.4,,1.5,
RJ,33080500,0817058 EM GUILHERME DA SILVEIRA,Pública,0,,0,
RJ,33080518,0833017 EM GUIMARAES ROSA,Pública,2.7,,0.9,
RJ,33080526,0817033 EM HENRIQUE DA SILVA FONTES,Pública,1.3,,0,
RJ,33080534,0817027 EM HENRIQUE DE MAGALHAES,Pública,0.4,,0.4,
RJ,33080542,0833030 EM JACQUES RAIMUNDO,Pública,1.1,,0.3,
RJ,33080577,0817059 EM JOANA ANGELICA,Pública,0,,0.3,
RJ,33080585,0817060 EM JOAO DAUDT DE OLIVEIRA,Pública,0,,0,
RJ,33080593,0817054 EM PROFESSOR JOAQUIM DA COSTA RIBEIRO,Pública,1.8,,0,
RJ,33080607,0817061 EM JOAQUIM EDSON DE CAMARGO,Pública,0,,0,
RJ,33080615,0817034 EM JORGE JABOUR,Pública,1.8,,1.4,
RJ,33080623,0817079 EM JORGE ZARUR,Pública,0,,0,
RJ,33080631,0817083 EM JORNALISTA SANDRO MOREYRA,Pública,2.6,,0,
RJ,33080640,0817009 EM JOSE MARIA BELLO,Pública,1.7,,0.2,
RJ,33080658,0817082 EM JOSE MAURO DE VASCONCELOS,Pública,0,,0.3,
RJ,33080666,0833027 EM JOSE PANCETTI,Pública,1.6,,0,
RJ,33080674,0817062 EM JOSE PIQUET CARNEIRO,Pública,10.4,,0,
RJ,33080682,0817022 EM PROFESSOR JULIO DE MESQUITA,Pública,0.4,,0,
RJ,33080690,0817010 EM LAURO MULLER,Pública,1,,0,
RJ,33080704,0817017 EM LEONARDO DA VINCI,Pública,0.6,,0.6,
RJ,33080712,0817018 EM LEONIDAS SOBRINHO PORTO,Pública,0,,0,
RJ,33080720,0833019 EM LIMA BARRETO,Pública,3.2,,0.8,
RJ,33080739,0833048 EM LUIS DA CAMARA CASCUDO,Pública,0,,0,
RJ,33080747,0817074 EM MARECHAL ALCIDES ETCHEGOYEN,Pública,1.6,,0.2,
RJ,33080755,0817063 EM MARIA QUITERIA,Pública,0,,0,
RJ,33080763,0817064 EM PROFESSORA SANDRA PIRES,Pública,0.7,,0,
RJ,33080771,0833016 EM MARIO CASASANTA,Pública,2.6,,0.4,
RJ,33080780,0817035 EM MARIO FERNANDES PINHEIRO,Pública,5.3,,2.2,
RJ,33080798,0833041 EM MIGUEL RAMALHO NOVO,Pública,0.7,,0,
RJ,33080801,0817019 EM MILTON CAMPOS,Pública,6.7,,0,
RJ,33080810,0817050 EM MOACYR PADILHA,Pública,2.3,,0,
RJ,33080828,0817020 EM NACOES UNIDAS,Pública,1.7,,1,
RJ,33080836,0833022 EM NICARAGUA,Pública,0,,0.2,
RJ,33080844,0817021 EM OHIGGINS,Pública,0.3,,0,
RJ,33080852,0817076 EM ORESTES BARBOSA,Pública,1.8,,0,
RJ,33080879,0817036 EM OSCAR THOMPSOM,Pública,0,,0,
RJ,33080887,0817065 EM PABLO PICASSO,Pública,0,,0,
RJ,33080895,0833036 EM PAULO MARANHAO,Pública,0.9,,0,
RJ,33080909,0833042 EM PADRE LEONEL FRANCA,Pública,1,,0,
RJ,33080925,0833023 EM PINTOR LAZAR SEGALL,Pública,3,,0,
RJ,33080933,0833013 EM POLONIA,Pública,3,,0,
RJ,33080941,0817066 EM PRACINHA JOAO DA SILVA,Pública,2.1,,4,
RJ,33080950,0817084 EM PREFEITO JUAREZ ANTUNES,Pública,1.9,,0.2,
RJ,33080968,0833018 EM PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,Pública,0,,0.4,
RJ,33080976,0817028 EM PRESIDENTE MEDICI,Pública,3.1,,0,
RJ,33080984,0833024 EM PRESIDENTE ROOSEVELT,Pública,0.8,,0,
RJ,33080992,0817037 EM PRESIDENTE WILSON,Pública,0,,0,
RJ,33081000,0833046 EM PROFESSOR AFONSO HENRIQUE SALDANHA,Pública,5.2,,0.8,
RJ,33081018,0817057 EM CLEMENTINO FRAGA,Pública,0,,0.5,
RJ,33081026,0817068 EM PROFESSOR FIRMO COSTA,Pública,0,,0,
RJ,33081034,0833501 EM PROFESSOR IVAN ROCCO MARCHI,Pública,1.2,,0,
RJ,33081042,0817055 EM PROFESSOR LAURO TRAVASSOS,Pública,1.5,,0,
RJ,33081050,0817069 EM RAFAEL CORREA DE OLIVEIRA,Pública,1.4,,1.9,
RJ,33081069,0817038 EM RAINHA FABIOLA,Pública,1.5,,0,
RJ,33081077,0833026 EM RAMIZ GALVAO,Pública,0,,0.4,
RJ,33081085,0817046 EM RAUL FRANCISCO RYFF,Pública,0.5,,0.3,
RJ,33081093,0817070 EM ROBERTO SIMONSEN,Pública,4.7,,0.3,
RJ,33081107,0833040 EM RONDON,Pública,3.1,,0,
RJ,33081115,0817023 EM ROQUETE PINTO,Pública,0,,0,
RJ,33081123,0833007 EM ROSA DA FONSECA,Pública,7.9,,0,
RJ,33081131,0817071 EM RUBEM BERTA,Pública,2.9,,0.9,
RJ,33081140,0817039 EM SAMPAIO CORREA,Pública,0.4,,0,
RJ,33081158,0833034 EM SENADOR CAMARA,Pública,2.6,,0,
RJ,33081166,0817040 EM SANTA FRANCISCA XAVIER CABRINI,Pública,0,,0,
RJ,33081174,0833032 EM STELLA GUERRA DUVAL,Pública,4.3,,0,
RJ,33081182,0833031 EM TASSO DA SILVEIRA,Pública,1.5,,0,
RJ,33081190,0833043 EM TENENTE CEL PM EDUARDO VILLACA,Pública,0,,0,
RJ,33081204,0817042 EM THOME DE SOUZA,Pública,0,,0,
RJ,33081212,0817072 EM UBALDO DE OLIVEIRA,Pública,4.2,,0,
RJ,33081220,0817052 EM VILLA LOBOS,Pública,0.3,,0,
RJ,33081239,0833011 EM VISCONDE DE PORTO SEGURO,Pública,3.6,,0,
RJ,33081247,0817024 EM WALDIR AZEVEDO FRANCO,Pública,0,,0,
RJ,33081255,0817077 EM WOLF KLABIN,Pública,0,,0,
RJ,33081263,ESCOLA NOSSA SENHORA DO CARMO,Privada,1.4,,0,
RJ,33081328,CENTRO EDUCACIONAL ORION,Privada,,,,
RJ,33081336,JD INF CANTINHO DA CAMILA LTDA,Privada,0,,0,
RJ,33081409,CENTRO EDUC TEREZA CRISTINA,Privada,7.7,,0,
RJ,33081441,CENTRO ESCOLAR MARQUES RODRIGUES LTDA,Privada,,,,
RJ,33081468,JAD ESC JOANINHA GR EST PRINCESA ISABEL,Privada,0,,0,
RJ,33081506,JD ESC SIMONIN,Privada,1,,0,
RJ,33081565,JARDIM ESCOLA TIA MARCIA,Privada,0,,0,
RJ,33081603,LUARTE A CASA DO CURUMIM MATRIZ,Privada,0.7,1.2,0,0
RJ,33081727,COLEGIO JOAO PAULO I LTDA-EPP,Privada,0.6,3.6,0,0
RJ,33081735,CENTRO ESCOLAR EDP,Privada,,,,
RJ,33081743,CIE MIECIMO DA SILVA,Pública,,4.9,,0
RJ,33081751,0918507 CIEP PROFESSOR DARCY RIBEIRO,Pública,0,,0,
RJ,33081760,0918510 CIEP ARMINDO MARCILIO DOUTEL DE ANDRADE,Pública,0,,0,
RJ,33081778,0918505 CIEP ANITA MALFATTI,Pública,0,,0,
RJ,33081786,0918205 CIEP CLAUDIO MANOEL DA COSTA,Pública,1.8,,0,
RJ,33081794,0918203 CIEP CLEMENTINA DE JESUS,Pública,0.9,,0,
RJ,33081808,0918508 CIEP DR ERNESTO CHE GUEVARA,Pública,0.2,,0,
RJ,33081816,0918201 CIEP ENGENHEIRO WAGNER GASPAR EMERY,Pública,3.2,,0,
RJ,33081824,0918504 CIEP FRANCISCO CAVALCANTE PONTES DE MIRANDA,Pública,0,,0,
RJ,33081832,0918511 CIEP HERIVELTO MARTINS,Pública,0,,0.6,
RJ,33081840,0918503 CIEP LAMARTINE BABO,Pública,1,,0.4,
RJ,33081859,0918509 CIEP NELSON MANDELA,Pública,0.3,,0.4,
RJ,33081867,1026201 CIEP POSSEIRO MARIO VAZ,Pública,0,,0.1,
RJ,33081875,0918506 CIEP RAYMUNDO OTTONI DE CASTRO MAYA,Pública,0.2,,0.2,
RJ,33082014,COL DE APLICACAO EMMANUEL LEONTISINIS,Privada,0,0,0,0
RJ,33082022,CE FRANCISCO CALDEIRA DE ALVARENGA,Pública,,10.7,,14.9
RJ,33082030,CE FREIRE ALLEMAO,Pública,,8,,16
RJ,33082049,CE PROFESSOR FERNANDO ANTONIO RAJA GABAGLIA,Pública,,8.6,,1.4
RJ,33082090,GINASIO NOVO RIO,Privada,4.7,,0,
RJ,33082103,COLEGIO NOSSA SENHORA DO ROSARIO,Privada,0,3.4,0,0
RJ,33082146,CE DOUTOR ALBERT SABIN,Pública,,13.6,,2.7
RJ,33082200,EDUCANDARIO SAO FRANCISCO DE ASSIS,Privada,0.6,,0,
RJ,33082227,CE ALMIRANTE FRONTIN,Pública,,13.3,,19.2
RJ,33082235,CE AMAZONAS,Pública,,12.7,,5.3
RJ,33082286,CE GEORGE WASHINGTON,Pública,,11.3,,7.4
RJ,33082316,CE JOAO PROENCA,Pública,,55.8,,5.4
RJ,33082332,CE PRESIDENTE ANTONIO CARLOS,Pública,,5.2,,37.7
RJ,33082359,CE JUREMA PECANHA GIRAUD,Pública,,43.2,,1.2
RJ,33082375,CE RAINHA VITORIA,Pública,,17.2,,9.7
RJ,33082430,CE PROFESSOR VIEIRA FAZENDA,Pública,,10,,10.6
RJ,33082456,0918019 EM JOAO PROENCA,Pública,0,,0,
RJ,33082464,0918006 EM PROFESSOR AUGUSTO JOSE MACHADO,Pública,0,,0,
RJ,33082472,COLEGIO ADVENTISTA DE CAMPO GRANDE,Privada,0.7,4.2,0,0
RJ,33082545,0918001 EM ALBA CANIZARES DO NASCIMENTO,Pública,0,,0,
RJ,33082553,0918008 EM ALBERTO NEPOMUCENO,Pública,0,,0,
RJ,33082561,0918017 EM ALFREDO CESARIO ALVIM,Pública,0,,0,
RJ,33082570,0918058 EM ALMIRANTE FRONTIN,Pública,0.6,,0.1,
RJ,33082588,0918028 EM ALMIRANTE SALDANHA DA GAMA,Pública,4.2,,0,
RJ,33082596,0918078 EM ALZIRA ARAUJO,Pública,0,,0.6,
RJ,33082600,0918061 EM AMAZONAS,Pública,1.5,,0,
RJ,33082618,1026013 EM ANA NERI,Pública,0,,0,
RJ,33082626,0918041 EM ANTONIA VARGAS CUQUEJO,Pública,0,,0,
RJ,33082634,0918004 EM ATENAS,Pública,0,,0,
RJ,33082642,0918056 EM AUGUSTO VASCONCELOS,Pública,0,,0,
RJ,33082650,0918054 EM BALTAZAR LISBOA,Pública,1.4,,1,
RJ,33082669,0918010 EM BARAO DE SANTA MARGARIDA,Pública,0.9,,0,
RJ,33082677,0918047 EM BELISARIO PENA,Pública,1.2,,0,
RJ,33082685,0918068 EM BENJAMIN FRANKLIN,Pública,0.4,,0,
RJ,33082693,1026010 EM BERTHA LUTZ,Pública,0,,0,
RJ,33082707,0918052 EM CASEMIRO DE ABREU,Pública,0.2,,0,
RJ,33082715,0918022 EM CASTRO ALVES,Pública,0,,0,
RJ,33082723,0918072 EM GUANDU,Pública,0,,0,
RJ,33082731,0918071 EM CHARLES DICKENS,Pública,0,,0,
RJ,33082740,0918055 EM CHARLES PEGUY,Pública,0,,0,
RJ,33082758,0918080 EM COMUNIDADE JARDIM PEDREGOSO,Pública,0,,0,
RJ,33082766,0918079 EM CONSTANTINO MAGALHAES,Pública,0,,0,
RJ,33082774,0918081 EM CORA CORALINA,Pública,1.8,,0,
RJ,33082790,1026016 EM DEBORAH MENDES DE MORAES,Pública,1.5,,0,
RJ,33082804,0918024 EM DOM MEINRADO,Pública,0,,0,
RJ,33082812,0918076 EM DR JAIR TAVARES DE OLIVEIRA,Pública,0.7,,0,
RJ,33082820,0918032 EM DOUTOR NELCY NORONHA,Pública,2.2,,0.3,
RJ,33082839,0918074 EM EMBAIXADOR ARAUJO CASTRO,Pública,0,,0,
RJ,33082847,1026008 EM ENGENHEIRO GASTAO RANGEL,Pública,0,,0,
RJ,33082855,0918044 EM ERNESTO NAZARETH,Pública,0.3,,0,
RJ,33082863,1026006 EM EUCLIDES DA CUNHA,Pública,1.9,,0,
RJ,33082871,1026014 EM EUCLIDES ROXO,Pública,0,,0,
RJ,33082898,0918042 EM FERNANDO BARATA RIBEIRO,Pública,2.2,,0,
RJ,33082901,0918065 EM FERNANDO COSTA,Pública,0,,0,
RJ,33082910,1026011 EM FLORIPES ANGLADAS LUCAS,Pública,0,,0,
RJ,33082928,0918077 EM GASTAO PENALVA,Pública,3.5,,0.7,
RJ,33082936,0918031 EM GEORGE WASHINGTON,Pública,0,,0,
RJ,33082944,0918033 EM PROFESSOR GILBERTO BENTO DA SILVA,Pública,0,,0,
RJ,33082952,0918059 EM HALFELD,Pública,0.8,,0,
RJ,33082979,0918003 EM IVA GOMES RIBEIRO,Pública,1.3,,0,
RJ,33083002,0918034 EM JESUS SOARES PEREIRA,Pública,0.3,,0.3,
RJ,33083029,1026001 EM JONATAS SERRANO,Pública,0.4,,0,
RJ,33083037,0918060 EM JORGE DE LIMA,Pública,0,,0,
RJ,33083045,1026004 EM LEONCIO CORREIA,Pública,0,,0,
RJ,33083053,0918062 EM LUIZ EDMUNDO,Pública,0,,0,
RJ,33083061,0918005 EM LYCIO DE SOUZA CARVALHO,Pública,0,,0,
RJ,33083070,0918026 EM MAFALDA TEIXEIRA DE ALVARENGA,Pública,0,,0,
RJ,33083088,0918035 EM MANE GARRINCHA - ALEGRIA DO POVO,Pública,0,,0,
RJ,33083096,0918040 EM PROFESSORA MARITA DE VASCONCELOS,Pública,0,,0,
RJ,33083100,0918025 EM MIGUEL DE LARREINAGA,Pública,0,,0,
RJ,33083118,0918073 EM MINISTRO ADAUTO LUCIO CARDOSO,Pública,0,,0,
RJ,33083126,0918075 EM MINISTRO ALCIDES CARNEIRO,Pública,0,,0,
RJ,33083134,1026002 EM MONTEIRO LOBATO,Pública,1.9,,0,
RJ,33083142,1026005 EM NARCISA AMALIA,Pública,0.2,,0,
RJ,33083150,1026015 EM NESTOR VICTOR,Pública,2.3,,0.6,
RJ,33083169,1026009 EM PADRE JOSE MAURICIO,Pública,0.4,,0,
RJ,33083177,0918007 EM PRESIDENTE ANTONIO CARLOS,Pública,0,,0,
RJ,33083185,0918029 EM PRESIDENTE ARTHUR BERNARDES,Pública,0.2,,0,
RJ,33083193,0918502 EM PRESIDENTE NEREU RAMOS,Pública,1.1,,1.1,
RJ,33083207,0918012 EM PROFESSORA MARIA LUIZA LIMA E SILVA,Pública,0,,0.4,
RJ,33083215,1026003 EM PROFESSOR CASTILHO,Pública,0.4,,0,
RJ,33083223,0918083 EM PROFESSOR CASTRO REBELLO,Pública,0,,0.6,
RJ,33083231,0918021 EM PROFESSOR FELIPE SANTIAGO,Pública,0,,0,
RJ,33083240,0918051 EM PROFESSOR FLORIANO DE BRITO,Pública,0,,0,
RJ,33083258,0918501 EM PROFESSOR GONCALVES,Pública,0,,0,
RJ,33083266,0918011 EM PROFESSOR MANOEL MAURICIO,Pública,0,,0,
RJ,33083274,0918053 EM PROFESSOR MANUEL SAID ALI,Pública,0.6,,0,
RJ,33083282,0918002 EM PROFESSORA ORMINDA RODRIGUES,Pública,0.4,,1.3,
RJ,33083290,0918036 EM PROFESSOR PAULO SILVA,Pública,1.7,,0,
RJ,33083304,1026012 EM PROFESSOR VIEIRA FAZENDA,Pública,5.4,,0.2,
RJ,33083312,0918069 EM PROFESSORA JUREMA PECANHA GIRAUD,Pública,0.5,,0,
RJ,33083320,1026007 EM PROFESSORA LEOCADIA TORRES,Pública,0.9,,0.1,
RJ,33083339,0918038 EM PUGILISTA VIRGULINO ISAIAS DE OLIVEIRA,Pública,1.2,,0,
RJ,33083347,0918064 EM RAINHA VITORIA,Pública,0,,0,
RJ,33083355,0918030 EM RAYMUNDO CORREA,Pública,0,,0,
RJ,33083363,0918049 EM RIO GRANDE DO NORTE,Pública,0,,0.3,
RJ,33083371,0918009 EM ROMULO GALLEGOS,Pública,0,,0,
RJ,33083380,0918020 EM ROSARIA TROTTA,Pública,1.7,,1.1,
RJ,33083398,0918027 EM RUBENS DE FARIAS NEVES,Pública,1.4,,0,
RJ,33083401,0918046 EM SAMUEL WAINER,Pública,1.9,,0,
RJ,33083410,0918039 EM SAO CAMILO DE LELIS,Pública,0,,0,
RJ,33083428,0918037 EM SANTA ISABEL,Pública,1.2,,0,
RJ,33083436,0918043 EM TENENTE GOES MONTEIRO,Pública,0,,0,
RJ,33083444,0918048 EM TEODORO SAMPAIO,Pública,0,,0,
RJ,33083452,0918057 EM TOQUIO,Pública,0.5,,0,
RJ,33083460,0918016 EM UBALDINA DIAS JACARE,Pública,0,,0,
RJ,33083479,0918013 EM VENEZUELA,Pública,4.8,,0,
RJ,33083487,0918045 EM VISCONDE DO RIO BRANCO,Pública,0.9,,0,
RJ,33083495,0918070 EM VON MARTIUS,Pública,0.6,,0,
RJ,33083517,ESCOLA RURAL VICENTINA SAO VICENTE DE PAULO,Privada,1,,0,
RJ,33083533,ESC STA BARBARA FILIAL 2,Privada,0,0,0,0
RJ,33083541,ESC STA BARBARA LTDA,Privada,1.4,3.3,0,0
RJ,33083550,CENTRO DE EDUCACAO E TECNOLOGIA DO GRANDE RIO,Privada,,3.5,,0
RJ,33083592,IE SARAH KUBITSCHEK,Pública,,11.2,,0
RJ,33083622,SOCIEDADE DE ENSINO FERNANDO PEDRO,Privada,1.5,,0,
RJ,33083690,JD ESC ESPLANADA,Privada,0.6,0,0,0
RJ,33083711,JD ESC GOLFINHO AMIGO E CENTRO EDUC PORTUGAL,Privada,0,,0,
RJ,33083770,COLEGIO VICTORIA CASTRO LTDA-ME,Privada,1.1,17.1,0,0
RJ,33083789,JD E ESC NOVO HORIZONTE LTDA,Privada,0,,0,
RJ,33083916,SOCIEDADE EDUCACIONAL ESCOLA PERI LTDA,Privada,,,,
RJ,33083991,1019072 EM MARIA DE JESUS OLIVEIRA,Pública,0,,0,
RJ,33084033,1019501 CIEP 1¿ DE MAIO,Pública,0,,0,
RJ,33084041,1019210 CIEP ALBERTO PASQUALINE,Pública,0,,0,
RJ,33084050,0817504 CIEP ANTONIO EVARISTO DE MORAES,Pública,0.4,,1.9,
